,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Segment,age,age_group
1813,1824,Robbie,Yakubovics,Female,12,1959-10-12,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0,2364 Dovetail Way,3048,VIC,Australia,6,Platinum,58,50-59
1814,1825,Arv,Whitsey,Male,82,1967-02-14,VP Quality Control,Financial Services,Mass Customer,N,Yes,17.0,738 Sloan Place,3212,VIC,Australia,5,Gold,50,50-59
1815,1826,Jareb,Langcaster,Male,33,1961-01-10,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0,318 Jenifer Alley,2119,NSW,Australia,11,Gold,57,50-59
1816,1827,Stormie,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18.0,6395 Anthes Hill,4504,QLD,Australia,4,Silver,39,30-39
1817,1828,Leigha,Bacchus,Female,65,1987-12-02,Junior Executive,Manufacturing,Affluent Customer,N,No,14.0,36516 Forster Lane,4034,QLD,Australia,7,Bronze,30,30-39
1818,1829,Darcy,Jaslem,Male,82,1980-10-29,Editor,Manufacturing,Mass Customer,N,No,14.0,107 Garrison Plaza,2200,NSW,Australia,10,Bronze,37,30-39
1819,1830,Nathan,Antognazzi,Male,98,1985-04-30,Software Consultant,Manufacturing,High Net Worth,N,No,12.0,717 Oakridge Way,2117,NSW,Australia,8,Platinum,32,30-39
1820,1831,Lisle,Yokel,Male,58,1977-11-13,Social Worker,Health,Mass Customer,N,No,15.0,16405 Doe Crossing Parkway,3630,VIC,Australia,3,Gold,40,40-49
1821,1832,Elicia,Normanvill,Female,53,1964-11-05,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12.0,16 Monument Place,4701,QLD,Australia,3,Platinum,53,50-59
1822,1833,Klemens,Eite,Male,67,1967-03-15,Actuary,Financial Services,High Net Worth,N,Yes,19.0,99841 Talisman Street,4224,QLD,Australia,3,Silver,50,50-59
1823,1834,Otes,Gottelier,Male,84,1977-06-30,Director of Sales,Financial Services,High Net Worth,N,Yes,11.0,21 Duke Hill,4344,QLD,Australia,4,Silver,40,40-49
1824,1835,Rodrigo,Felce,Male,48,1993-06-30,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1.0,891 Anderson Parkway,2009,NSW,Australia,10,Gold,24,20-29
1825,1836,Rochella,Harce,Female,54,1955-06-05,Research Nurse,Health,Mass Customer,N,Yes,13.0,9446 Holmberg Court,2133,NSW,Australia,11,Bronze,62,60-69
1826,1837,Tirrell,Cosgreave,Male,9,1973-12-29,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19.0,46512 Cambridge Avenue,2759,NSW,Australia,8,Platinum,44,40-49
1827,1838,Jobina,Dudenie,Female,14,1964-11-25,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12.0,54250 Welch Pass,3145,VIC,Australia,11,Gold,53,50-59
1828,1839,Faythe,Rance,Female,60,1987-05-08,Internal Auditor,Entertainment,High Net Worth,N,Yes,5.0,734 South Court,4152,QLD,Australia,8,Gold,30,30-39
1829,1840,Sherman,Gullen,Male,22,1977-11-04,Staff Scientist,Argiculture,High Net Worth,N,Yes,20.0,769 Banding Avenue,2151,NSW,Australia,10,Gold,40,40-49
1830,1841,Nathanial,D'Ambrogi,Male,63,1995-10-22,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2.0,2590 Northport Hill,2070,NSW,Australia,11,Silver,22,20-29
1831,1842,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,9649 Cascade Way,2250,NSW,Australia,8,Silver,40,40-49
1832,1843,Kennett,Attack,Male,96,1984-09-08,Recruiting Manager,Financial Services,Mass Customer,N,Yes,4.0,69 Valley Edge Lane,3144,VIC,Australia,8,Bronze,33,30-39
1833,1844,Amaleta,Slafford,Female,71,1975-10-21,Product Engineer,Financial Services,Mass Customer,N,No,12.0,327 Monument Street,3201,VIC,Australia,4,Gold,42,40-49
1834,1845,Pascal,Veronique,Male,34,1978-01-16,General Manager,Financial Services,Mass Customer,N,No,6.0,4 Sunnyside Crossing,2125,NSW,Australia,12,Platinum,39,30-39
1835,1846,Lorette,Daspar,Female,4,1978-12-18,Senior Editor,Manufacturing,Affluent Customer,N,No,7.0,8 Hoffman Alley,3181,VIC,Australia,10,Bronze,39,30-39
1836,1847,Bobinette,Stanaway,Female,68,1978-02-04,Executive Secretary,Manufacturing,Mass Customer,N,No,6.0,894 Duke Crossing,2665,NSW,Australia,1,Silver,39,30-39
1837,1848,Dev,Caghan,Male,22,1976-11-25,Information Systems Manager,Manufacturing,Mass Customer,N,No,9.0,01714 Claremont Center,2474,NSW,Australia,3,Gold,41,40-49
1838,1849,Jess,Bollans,Male,6,1958-07-01,Biostatistician II,Retail,Mass Customer,N,Yes,5.0,6809 Maple Park,3023,VIC,Australia,8,Gold,59,50-59
1839,1850,Dare,Wasling,Male,4,1978-05-16,Biostatistician II,Manufacturing,High Net Worth,N,No,7.0,95294 Karstens Park,2155,NSW,Australia,9,Gold,39,30-39
1840,1851,Miles,Fallows,Male,20,1974-03-18,Account Representative II,Manufacturing,Mass Customer,N,No,13.0,8872 Bunker Hill Crossing,2196,NSW,Australia,9,Bronze,43,40-49
1841,1852,Darby,Shailer,Female,22,1978-01-21,Research Associate,Manufacturing,Affluent Customer,N,No,18.0,14 Westport Pass,3029,VIC,Australia,6,Silver,39,30-39
1842,1853,Agathe,Dimmick,Female,67,1987-06-20,Recruiter,Manufacturing,Mass Customer,N,Yes,17.0,867 Grim Terrace,3754,VIC,Australia,6,Platinum,30,30-39
1843,1854,Mandie,Jeger,Female,11,1978-09-12,Community Outreach Specialist,Manufacturing,High Net Worth,N,Yes,17.0,48023 International Way,3630,VIC,Australia,1,Bronze,39,30-39
1844,1855,Foss,Yanele,Male,2,1971-07-08,Librarian,Entertainment,Mass Customer,N,Yes,18.0,0 Prairie Rose Place,3802,VIC,Australia,7,Bronze,46,40-49
1845,1856,Toni,Harbidge,Female,57,1969-07-20,Associate Professor,Retail,Mass Customer,N,No,4.0,56145 Porter Lane,2010,NSW,Australia,10,Bronze,48,40-49
1846,1857,Purcell,Chinnery,Male,57,1968-09-20,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,5.0,509 Ridgeway Junction,3166,VIC,Australia,10,Gold,49,40-49
1847,1858,Gabriella,Hardman,Female,30,1957-04-26,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,11.0,41 Eagan Junction,2570,NSW,Australia,8,Platinum,60,60-69
1848,1859,Melamie,Hardman,Female,81,1990-04-08,Accountant IV,IT,High Net Worth,N,Yes,12.0,5290 Lunder Park,2287,NSW,Australia,7,Silver,27,20-29
1849,1860,Holly-anne,Hamman,Female,4,1976-12-28,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0,52425 Prairie Rose Road,4500,QLD,Australia,6,Gold,41,40-49
1850,1861,Charlena,Muzzi,Female,26,1967-07-18,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,7939 Toban Crossing,2770,NSW,Australia,7,Gold,50,50-59
1851,1862,Daron,Umpleby,Female,24,1980-06-29,VP Product Management,Health,High Net Worth,N,Yes,4.0,0672 Lyons Pass,2153,NSW,Australia,10,Gold,37,30-39
1852,1863,Adelbert,Doelle,Male,10,1978-05-11,VP Product Management,Telecommunications,High Net Worth,N,No,20.0,904 Mandrake Parkway,2820,NSW,Australia,1,Platinum,39,30-39
1853,1864,Anet,Pellitt,Female,45,1960-07-03,Senior Quality Engineer,Retail,Mass Customer,N,No,18.0,3007 Summer Ridge Street,4511,QLD,Australia,7,Platinum,57,50-59
1854,1865,Isabelita,Kitchener,Female,35,1997-12-24,Office Assistant III,Retail,Mass Customer,N,No,3.0,47 Veith Junction,3196,VIC,Australia,9,Bronze,20,20-29
1855,1866,Huberto,Bazylets,Male,27,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,No,2.0,007 Canary Circle,2047,NSW,Australia,12,Platinum,25,20-29
1856,1867,Tonya,Ritmeier,Female,96,1986-04-16,Senior Developer,Manufacturing,Affluent Customer,N,No,3.0,1 Saint Paul Terrace,2161,NSW,Australia,6,Platinum,31,30-39
1857,1868,Aloisia,Ivel,Female,11,1988-06-22,Assistant Manager,Retail,Mass Customer,N,No,10.0,87705 Hovde Center,4870,QLD,Australia,5,Platinum,29,20-29
1858,1869,Neda,Longfellow,Female,73,1977-10-19,Geologist IV,Financial Services,High Net Worth,N,Yes,9.0,765 6th Plaza,4226,QLD,Australia,7,Bronze,40,40-49
1859,1870,Alikee,Sjollema,Female,24,1973-01-16,Graphic Designer,Financial Services,Affluent Customer,N,No,9.0,248 Bartillon Plaza,4059,QLD,Australia,9,Gold,44,40-49
1860,1871,Shayna,McQuin,Female,52,1994-01-23,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,66811 Lerdahl Way,4160,QLD,Australia,4,Bronze,23,20-29
1861,1872,Leif,Feeney,Male,75,1973-05-28,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,14.0,5809 Coolidge Avenue,2747,NSW,Australia,6,Gold,44,40-49
1862,1873,Raul,Cabrer,Male,49,1992-07-09,General Manager,Manufacturing,Affluent Customer,N,Yes,4.0,2769 Banding Avenue,3189,VIC,Australia,10,Silver,25,20-29
1863,1874,Nickolai,McChesney,Male,17,1957-09-29,Staff Scientist,Argiculture,High Net Worth,N,Yes,7.0,3 Monterey Trail,2582,NSW,Australia,9,Silver,60,60-69
1864,1875,Amory,Bohler,Male,4,1959-01-11,Staff Scientist,Retail,High Net Worth,N,Yes,19.0,85549 Sheridan Parkway,4170,QLD,Australia,8,Silver,59,50-59
1865,1876,Borden,Wooles,Male,16,1977-05-28,Recruiting Manager,Financial Services,Affluent Customer,N,No,21.0,4498 Donald Crossing,2525,NSW,Australia,10,Gold,40,40-49
1866,1877,Radcliffe,Bartolomeoni,Male,13,1966-09-09,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0,4 Ridgeway Court,4030,QLD,Australia,4,Silver,51,50-59
1867,1878,Pen,Hedgecock,Male,6,1954-11-06,Account Coordinator,Health,Affluent Customer,N,No,10.0,4 Bartelt Hill,4510,QLD,Australia,1,Gold,63,60-69
1868,1879,Kermy,Heningam,Male,4,1967-04-25,Account Representative I,Manufacturing,High Net Worth,N,No,5.0,91116 Riverside Plaza,2114,NSW,Australia,8,Gold,50,50-59
1869,1880,Garrett,Dommett,Male,50,1972-08-11,Quality Control Specialist,Manufacturing,High Net Worth,N,No,17.0,60911 Almo Point,2066,NSW,Australia,12,Silver,45,40-49
1870,1881,Gherardo,Lahy,Male,61,1957-12-10,Quality Control Specialist,Manufacturing,Affluent Customer,N,Yes,12.0,0 Superior Pass,2050,NSW,Australia,8,Gold,60,60-69
1871,1882,Justin,Ragless,Male,86,1964-05-05,Account Executive,Manufacturing,Affluent Customer,N,No,10.0,9 Superior Terrace,2199,NSW,Australia,9,Silver,53,50-59
1872,1883,Jinny,Cawood,Female,6,1991-08-13,Software Consultant,Health,Mass Customer,N,No,6.0,57 Marquette Hill,4120,QLD,Australia,6,Silver,26,20-29
1873,1884,Aurore,Buckmaster,Female,19,1969-11-25,Software Consultant,Manufacturing,Mass Customer,N,Yes,17.0,36 Sommers Place,2096,NSW,Australia,12,Gold,48,40-49
1874,1885,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,83148 Rowland Alley,2530,NSW,Australia,8,Platinum,35,30-39
1875,1886,Eugenie,Belcham,Female,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18.0,34 Arrowood Pass,2567,NSW,Australia,9,Silver,39,30-39
1876,1887,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,72 Mandrake Court,3183,VIC,Australia,9,Platinum,52,50-59
1877,1888,Sibyl,Scholtz,Female,67,2002-01-26,Food Chemist,Health,Mass Customer,N,Yes,1.0,9 Emmet Hill,2042,NSW,Australia,10,Silver,15,<20
1878,1889,Dare,Gunthorp,Male,98,1973-07-07,Quality Control Specialist,Retail,Affluent Customer,N,No,11.0,16984 Pankratz Park,2324,NSW,Australia,7,Silver,44,40-49
1879,1890,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,9460 Laurel Crossing,4032,QLD,Australia,7,Platinum,45,40-49
1880,1891,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,5786 Kinsman Point,2127,NSW,Australia,8,Platinum,27,20-29
1881,1892,Allyson,Pinsent,Female,48,1995-09-07,Administrative Officer,Retail,High Net Worth,N,Yes,2.0,4 Fairfield Way,2487,NSW,Australia,10,Bronze,22,20-29
1882,1893,Gunar,Sleit,Male,25,1968-04-22,Administrative Officer,Retail,Mass Customer,N,No,5.0,319 Michigan Way,4350,QLD,Australia,4,Platinum,49,40-49
1883,1894,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,49 Fulton Park,3156,VIC,Australia,8,Bronze,41,40-49
1884,1895,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15.0,0 Corben Court,3121,VIC,Australia,11,Silver,42,40-49
1885,1896,Garald,Brasner,Male,13,1995-04-30,Project Manager,Manufacturing,High Net Worth,N,No,1.0,8 Drewry Street,4655,QLD,Australia,5,Bronze,22,20-29
1886,1897,Cosette,Callar,Female,58,1997-08-20,Product Engineer,Manufacturing,Mass Customer,N,Yes,1.0,48 Dawn Center,4132,QLD,Australia,3,Silver,20,20-29
1887,1898,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,6244 Forest Point,4103,QLD,Australia,9,Gold,38,30-39
1888,1899,Lambert,Vardey,Male,29,1997-09-02,Safety Technician II,Retail,Affluent Customer,N,Yes,4.0,0306 Donald Court,3844,VIC,Australia,1,Silver,20,20-29
1889,1900,Noland,Larder,Male,67,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0,3762 Victoria Alley,4078,QLD,Australia,6,Bronze,37,30-39
1890,1901,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,3 Manley Crossing,4074,QLD,Australia,6,Platinum,40,40-49
1891,1902,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,36866 Summit Point,3750,VIC,Australia,9,Silver,53,50-59
1892,1903,Tucky,Pizzie,Male,8,1973-11-20,Project Manager,Financial Services,High Net Worth,N,Yes,4.0,9 Pearson Plaza,3177,VIC,Australia,7,Silver,44,40-49
1893,1904,Nert,Muglestone,Female,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14.0,7450 Prairie Rose Drive,2868,NSW,Australia,1,Bronze,39,30-39
1894,1905,Corabelle,Katte,Female,21,1953-09-17,Help Desk Technician,Manufacturing,Affluent Customer,N,No,15.0,83975 Rowland Place,2166,NSW,Australia,6,Platinum,64,60-69
1895,1906,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22.0,01 Weeping Birch Plaza,2640,NSW,Australia,4,Gold,29,20-29
1896,1907,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18.0,738 Dixon Drive,2575,NSW,Australia,8,Bronze,43,40-49
1897,1908,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,5766 Pearson Court,2227,NSW,Australia,8,Gold,54,50-59
1898,1909,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,9 Shelley Center,2170,NSW,Australia,7,Gold,33,30-39
1899,1910,Yovonnda,Warrior,Female,20,1959-07-13,Systems Administrator I,Property,High Net Worth,N,Yes,14.0,07273 Sundown Trail,2358,NSW,Australia,2,Bronze,58,50-59
1900,1911,Hallsy,De Leek,Male,22,1980-06-08,Director of Sales,Manufacturing,Mass Customer,N,No,3.0,2 Maryland Drive,4227,QLD,Australia,7,Bronze,37,30-39
1901,1912,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,3 Roth Place,2449,NSW,Australia,2,Platinum,25,20-29
1902,1913,Tamiko,Fergie,Female,36,1973-11-02,Dental Hygienist,Health,Mass Customer,N,Yes,17.0,81856 Express Lane,2299,NSW,Australia,6,Platinum,44,40-49
1903,1914,Clyve,Sandwick,Male,72,1968-06-21,VP Product Management,Financial Services,Mass Customer,N,No,5.0,5 Porter Road,4014,QLD,Australia,6,Platinum,49,40-49
1904,1915,Dusty,Tesimon,Female,40,1953-10-12,Social Worker,Health,Mass Customer,N,Yes,12.0,59 Waywood Road,3163,VIC,Australia,8,Silver,64,60-69
1905,1916,Redd,O'Crowley,Male,71,1995-03-05,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,7.0,6838 Anniversary Junction,2484,NSW,Australia,4,Gold,22,20-29
1906,1917,Raquela,Schimpke,Female,7,1973-07-28,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,8.0,90128 Caliangt Place,2484,NSW,Australia,4,Platinum,44,40-49
1907,1918,Devin,Sandeson,Female,83,1960-12-23,Staff Accountant II,IT,Affluent Customer,N,No,7.0,504 Mesta Lane,2261,NSW,Australia,8,Gold,57,50-59
1908,1919,Bartie,Hartburn,Male,40,1960-12-23,VP Product Management,Argiculture,Mass Customer,N,Yes,19.0,9 Utah Road,4179,QLD,Australia,8,Silver,57,50-59
1909,1920,Rutter,Marlen,Male,29,1988-01-06,Sales Associate,Financial Services,Mass Customer,N,No,13.0,00213 Atwood Pass,2340,NSW,Australia,1,Bronze,30,30-39
1910,1921,Cybill,Wakes,Female,70,1982-12-03,Accountant III,Financial Services,Mass Customer,N,No,17.0,7230 Montana Place,2777,NSW,Australia,9,Bronze,35,30-39
1911,1922,Ailene,Tomkies,Female,7,1969-11-11,Speech Pathologist,Financial Services,High Net Worth,N,Yes,5.0,51763 Carey Place,3056,VIC,Australia,7,Bronze,48,40-49
1912,1923,Immanuel,Farlamb,Male,52,1970-08-23,Health Coach IV,Health,Mass Customer,N,No,9.0,4 Susan Center,3170,VIC,Australia,9,Bronze,47,40-49
1913,1924,Eolande,Kauscher,Female,94,1965-12-01,VP Product Management,Health,Mass Customer,N,Yes,14.0,745 Troy Avenue,2769,NSW,Australia,9,Silver,52,50-59
1914,1925,Amaleta,Dickens,Female,34,1982-01-28,Senior Cost Accountant,Health,Mass Customer,N,Yes,7.0,6 Upham Place,4556,QLD,Australia,7,Gold,35,30-39
1915,1926,Stefano,Menhenitt,Male,72,1957-11-15,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,10.0,34694 Sugar Place,4740,QLD,Australia,5,Gold,60,60-69
1916,1927,Masha,Bibbie,Female,11,1975-07-15,Software Test Engineer I,Manufacturing,Affluent Customer,N,Yes,8.0,26876 Lyons Court,3166,VIC,Australia,10,Silver,42,40-49
1917,1928,Sully,Dorling,Male,2,1977-09-24,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13.0,8308 Linden Place,2570,NSW,Australia,9,Bronze,40,40-49
1918,1929,Elka,Crossgrove,Female,79,1986-10-12,Food Chemist,Health,Affluent Customer,N,No,20.0,32708 Bluestem Alley,3976,VIC,Australia,7,Silver,31,30-39
1919,1930,Ambrose,Bleasby,Male,27,1996-06-14,Speech Pathologist,Manufacturing,High Net Worth,N,No,3.0,3542 Arkansas Place,3380,VIC,Australia,1,Gold,21,20-29
1920,1931,Boris,Syres,Male,85,1973-11-06,Senior Developer,Health,Affluent Customer,N,No,6.0,642 Anderson Circle,4132,QLD,Australia,5,Bronze,44,40-49
1921,1932,Sybila,Enefer,Female,98,1977-01-03,Librarian,Entertainment,Affluent Customer,N,Yes,3.0,8318 Continental Alley,3175,VIC,Australia,7,Platinum,41,40-49
1922,1933,Ephraim,Fulep,Male,72,1980-09-10,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18.0,7202 Prairieview Court,2221,NSW,Australia,11,Platinum,37,30-39
1923,1934,Bryant,Tordiffe,Male,70,1963-01-17,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,N,Yes,14.0,64610 Sachtjen Center,2575,NSW,Australia,10,Gold,54,50-59
1924,1935,Galvan,Scad,Male,72,1974-11-13,Senior Sales Associate,Manufacturing,Mass Customer,N,No,9.0,53 Muir Terrace,2170,NSW,Australia,8,Gold,43,40-49
1925,1936,Gisella,Scad,Female,36,1964-07-08,Junior Executive,Manufacturing,Mass Customer,N,Yes,12.0,710 Schiller Plaza,3338,VIC,Australia,1,Platinum,53,50-59
1926,1937,Renaud,Gahagan,Male,69,1974-01-08,Quality Engineer,Health,Mass Customer,N,No,19.0,698 Old Gate Lane,2619,NSW,Australia,3,Platinum,44,40-49
1927,1938,Austin,Toopin,Male,47,1992-05-03,Automation Specialist IV,IT,Mass Customer,N,Yes,7.0,4 Golden Leaf Road,4670,QLD,Australia,2,Silver,25,20-29
1928,1939,Pierce,Cheke,Male,81,1992-05-03,Safety Technician I,IT,Mass Customer,N,Yes,8.0,1979 Arapahoe Trail,4701,QLD,Australia,3,Bronze,25,20-29
1929,1940,Gabriellia,Coulter,Female,52,1977-03-02,Teacher,Manufacturing,High Net Worth,N,Yes,8.0,1 Vernon Terrace,4226,QLD,Australia,6,Silver,40,40-49
1930,1941,Dmitri,Eleshenar,Male,83,1992-05-23,Librarian,Entertainment,Mass Customer,N,No,2.0,79862 Darwin Crossing,4215,QLD,Australia,8,Silver,25,20-29
1931,1942,Abe,Townby,Male,0,1987-01-08,Programmer Analyst II,Financial Services,High Net Worth,N,No,19.0,184 Hoepker Way,2197,NSW,Australia,9,Gold,31,30-39
1932,1943,Armstrong,Style,Male,35,1985-10-03,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,13.0,40 New Castle Avenue,2043,NSW,Australia,11,Bronze,32,30-39
1933,1944,Gregory,Balchin,Male,73,1980-07-30,Programmer III,Argiculture,High Net Worth,N,Yes,8.0,9525 Johnson Place,3190,VIC,Australia,8,Gold,37,30-39
1934,1945,Griffin,Gisbourn,Male,88,1978-07-10,Software Test Engineer II,Argiculture,High Net Worth,N,Yes,9.0,8 Pearson Trail,2166,NSW,Australia,9,Bronze,39,30-39
1935,1946,Brannon,Gladman,Male,37,1959-01-04,Systems Administrator III,Argiculture,Mass Customer,N,No,8.0,53 Dakota Court,2027,NSW,Australia,9,Platinum,59,50-59
1936,1947,Gretta,Patrone,Female,66,1963-12-11,Geologist II,Telecommunications,Affluent Customer,N,Yes,18.0,4262 Melvin Avenue,2759,NSW,Australia,8,Platinum,54,50-59
1937,1948,Elizabeth,Applewhaite,Female,30,1964-06-08,Legal Assistant,Entertainment,Mass Customer,N,No,11.0,4415 Dwight Center,2528,NSW,Australia,7,Silver,53,50-59
1938,1949,Onida,Cockshot,Female,9,1954-05-10,Legal Assistant,Manufacturing,Mass Customer,N,No,7.0,1197 Carey Junction,2280,NSW,Australia,7,Gold,63,60-69
1939,1950,Berne,Fulkes,Male,27,1963-10-07,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19.0,227 Havey Trail,2795,NSW,Australia,6,Platinum,54,50-59
1940,1951,Rockie,MacCosty,Male,93,2000-06-07,Health Coach II,Manufacturing,Mass Customer,N,Yes,2.0,2 Manufacturers Parkway,3199,VIC,Australia,6,Gold,17,<20
1941,1952,Patrica,Donativo,Female,35,1974-01-29,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9.0,9175 Stephen Drive,4035,QLD,Australia,8,Gold,43,40-49
1942,1953,Luisa,McGlue,Female,23,1978-06-05,Paralegal,Financial Services,High Net Worth,N,No,12.0,299 Pine View Parkway,3121,VIC,Australia,12,Gold,39,30-39
1943,1954,Greg,Iacovo,Male,88,1967-11-29,VP Sales,Manufacturing,Affluent Customer,N,No,5.0,71 Orin Crossing,2155,NSW,Australia,9,Platinum,50,50-59
1944,1955,Thornton,Vereker,Male,18,1980-11-22,Environmental Specialist,Manufacturing,Mass Customer,N,No,11.0,134 Knutson Street,2281,NSW,Australia,9,Bronze,37,30-39
1945,1956,Omero,Murra,Male,36,1994-07-08,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3.0,37 Mockingbird Street,4017,QLD,Australia,3,Bronze,23,20-29
